Date,Value
1,0
2,0.091757965
3,0.172296752
4,0.226219354
5,0.176357985
6,0.090491245
7,0.084609941
8,0.068426992
9,0.133302697
10,0.085026586
11,0.097073068
12,0
13,0.031063768
14,0.017732751
15,0.063354504
16,0.087870392
17,0.115468157
18,0.073413458
19,0.040392585
20,0.089113356
21,0.098030054
22,0.047140641
23,0.104812791
24,0.204788868
25,0.044851006
26,0.105362214
27,0.084368877
28,0.097980674
29,0.101657262
30,0.056764513
31,0.074428709
32,0.091244453
33,0.094529333
34,0.016638011
35,0.038096862
36,0.064497814
37,0.030426402
38,0.09542321
39,0.069688744
40,0.034686224
41,0.089564461
42,0.073376162
43,0.061939296
44,0.114190892
45,0.104759259
46,0.07965796
47,0.144755463
48,0.142171134
49,0.07696964
50,0.063932734
51,0.14973281
52,0.041478839
53,0.089317973
54,0.088820248
55,0.054872994
56,0.079135533
57,0.163179967
58,0.086719267
59,0.073399951
60,0
61,0.032756244
62,0.054893891
63,0.068514114
64,0.052794142
65,0.023853017
66,0.074261254
67,0.024228588
68,0.09233413
69,0.159306553
70,0.127558382
71,0.101525417
72,0.040148454
73,0.087208372
74,0.074209919
75,0.059044537
76,0.062481698
77,0.088765277
78,0.051354432
79,0.074790104
80,0.091817342
81,0.147627943
82,0.071010044
83,0.076897563
84,0.084125758
85,0.063289214
86,0.057393902
87,0.041819399
88,0.073729686
89,0.153652856
90,0.06035586
91,0.106445863
92,0.059314286
93,0.096293806
94,0.085101425
95,0.111490723
96,0.076266981
97,0.09795212
98,0.172500219
99,0.113891823
100,0.089999618
101,0.048649372
102,0.138617647
103,0.108879559
104,0.054235163
105,0.039004051
106,0.074471308
107,0.040258944
108,0
109,0.027955713
110,0.047309968
111,0.016602764
112,0.042432578
113,0.051191744
114,0
115,0.056724832
116,0.055771059
117,0.081014772
118,0.082536297
119,0.114992037
120,0.076685138
121,0.070057457
122,0.070314774
123,0.091946449
124,0.145605885
125,0.094774329
126,0.102179893
127,0.048542431
128,0.06876055
129,0.075440684
130,0.117713394
131,0.069437398
132,0
133,0
134,0
135,0.027395404
136,0.055202605
137,0.078387348
138,0.118515716
139,0.068395342
140,0.047205972
141,0.079106485
142,0.067550602
143,0.08066657
144,0.044973876
145,0.06573458
146,0.068759647
147,0.027278224
148,0.067695565
149,0.072446699
150,0.028882931
151,0.021568137
152,0.064254625
153,0.073869151
154,0.026644044
155,0.051289859
156,0.099217338
157,0.016615805
158,0.078387348
159,0
160,0.049384244
161,0.043044731
162,0.042155049
163,0.042236538
164,0.10015643
165,0.173781323
166,0.120055195
167,0.144911378
168,0.073369411
169,0.123956261
170,0.150774304
171,0.18960071
172,0.060513489
173,0.072057994
174,0.082361078
175,0.123437752
176,0.107181778
177,0.103593946
178,0.021162435
179,0.074524398
180,0.126870675
181,0.041752618
182,0
183,0.040819652
184,0.082668982
185,0.061813625
186,0
187,0.076137992
188,0.121076395
189,0
190,0.198403397
191,0.20112394
192,0.096833472
193,0.103384509
194,0.101425138
195,0.097792745
196,0.147441523
197,0.083396349
198,0.095637498
199,0.14768844
200,0.113187233
201,0.073729686
202,0.064614078
203,0.05601996
204,0.074812142
205,0.024893884
206,0.023695835
207,0.058680009
208,0.100087793
209,0.066566773
210,0.070501148
211,0.09877902
212,0.118036537
213,0.100767466
214,0.053210709
215,0.09934658
216,0.047275248
217,0.09126221
218,0.038593219
219,0.070273908
220,0.029431888
221,0.09685477
222,0.116564534
223,0.121090551
224,0.203815546
225,0.046311768
226,0.182613064
227,0.021992751
228,0.088072259
229,0.0378965
230,0.098828433
231,0.076277688
232,0.022875979
233,0.100221622
234,0.081172004
235,0.097506678
236,0.056807229
237,0.122408557
238,0.171548514
239,0.075015593
240,0.113884101
241,0.10519028
242,0.1150533
243,0.10890531
244,0.099350621
245,0.12889794
246,0.120693782
247,0.130530349
248,0.078977758
249,0.080884163
250,0.04008956
251,0.050637254
252,0.039066292
253,0.028611753
254,0.040593365
255,0.038807415
256,0.078327963
257,0.066320996
258,0.083175583
259,0.068024646
260,0.051675071
261,0.044129112
262,0.037685894
263,0.093414561
264,0.06987083
265,0.021992751
266,0.113055662
267,0.030884138
268,0.103813774
269,0.048953769
270,0.042258794
271,0.048388686
272,0.034197831
273,0.088359531
274,0.086890518
275,0.031087562
276,0.071287463
277,0.14372617
278,0.126475175
279,0.042854531
280,0.03993039
281,0.076184645
282,0.03783002
283,0.030884138
284,0.04831655
285,0.109865856
286,0.025485003
287,0.124517576
288,0.128756909
289,0.157206391
290,0.079092017
291,0.147114999
292,0.053141097
293,0.101362463
294,0.053119316
295,0.113133516
296,0.076760188
297,0.088905221
298,0.100955513
299,0.156854275
300,0.11090639
301,0.05479809
302,0.084613166
303,0.157904255
304,0.021675109
305,0.141120496
306,0.059612112
307,0.067835891
308,0.04741446
309,0.05034867
310,0.072967158
311,0.107135272
312,0.073622497
313,0.115564764
314,0.03416049
315,0.019571935
316,0.157209962
317,0.115150415
318,0.086415716
319,0.092606307
320,0.046458579
321,0.109778316
322,0.110900092
323,0.076652795
324,0.10872024
325,0.114716289
326,0.110700247
327,0.026827723
328,0.029426631
329,0.028611753
330,0.053106181
331,0.055538161
332,0.110096904
333,0.109799781
334,0.036174223
335,0.048361321
336,0.10958126
337,0.047305344
338,0.045316869
339,0.132550545
340,0.079695587
341,0.102773552
342,0.150611248
343,0.145091697
344,0.05444525
345,0.0820588
346,0.042151312
347,0.057404703
348,0.040891918
349,0.045224637
350,0
351,0
352,0.103354567
353,0.033846222
354,0.026167129
355,0.085717678
356,0.124599536
357,0.054750658
358,0.207991068
359,0.103142311
360,0.122126533
361,0.191590583
362,0.107821809
363,0.064088695
364,0.095540169
365,0.039360297
366,0.086611479
367,0.058455074
368,0.0514908
369,0.075496433
370,0.103586252
371,0.062806431
372,0.08970339
373,0.094517316
374,0.032322012
375,0.04791156
376,0.062001214
377,0.027102719
378,0.034703115
379,0.066236018
380,0.032230355
381,0.115596642
382,0.021952502
383,0.133477112
384,0.105794083
385,0.106790354
386,0.068633628
387,0.04699518
388,0.141596401
389,0.078500039
390,0.049232295
391,0.078777592
392,0.089934335
393,0.081869164
394,0.145560649
395,0
396,0
397,0.030693547
398,0
399,0.046999448
400,0.02881558
401,0
402,0.039360297
403,0.039570832
404,0.090659246
405,0.105405791
406,0.06260161
407,0.051455856
408,0.054631759
409,0.090178229
410,0.045287525
411,0.033344698
412,0.080098395
413,0.025162301
414,0.078260793
415,0.072238639
416,0.042917874
417,0.047205972
418,0.048273008
419,0.036987976
420,0.062914637
421,0.033319304
422,0.029115276
423,0.068216381
424,0.015408589
425,0.019160184
426,0.063742397
427,0.099738891
428,0.109506216
429,0.061389206
430,0.051307638
431,0.082471572
432,0.060122449
433,0.07469843
434,0.056170625
435,0.052668953
436,0.068871884
437,0.040236057
438,0.053200012
439,0.056725172
440,0.035229341
441,0
442,0.020190723
443,0.093342961
444,0
445,0.015717168
446,0.01719061
447,0
448,0.043273462
449,0.029854521
450,0.01738362
451,0.046391384
452,0.042155878
453,0.052684222
454,0.063573954
455,0.077413583
456,0.069605079
457,0.075937968
458,0.047354002
459,0.04400004
460,0.095130972
461,0.069274988
462,0.061118974
463,0.056393741
464,0.061250866
465,0.047746884
466,0.047136441
467,0
468,0
469,0.04982852
470,0
471,0
472,0.043576825
473,0.035173892
474,0.044135104
475,0.016955671
476,0.133039649
477,0.016462114
478,0.055696363
479,0.036411774
480,0.047966724
481,0.056099618
482,0.09699048
483,0.111470382
484,0.044797927
485,0.024403519
486,0.085327768
487,0.043615169
488,0.056692006
489,0.033708553
490,0.040148454
491,0.099551527
492,0
493,0.036157868
494,0.052738785
495,0.021636091
496,0.037120221
497,0.034467327
498,0
499,0.09680702
500,0.059601475
501,0.068431521
502,0.096110855
503,0.06417798
504,0.11565747
505,0.073501732
506,0.072746101
507,0.07557888
508,0.036816888
509,0.093969235
510,0.034848294
511,0.084191269
512,0.131090365
513,0.061132356
514,0.0194781
515,0
516,0
517,0.017965204
518,0.019202263
519,0
520,0.052306327
521,0.085365755
522,0.05246136
523,0.035302993
524,0.028682735
525,0.024204462
526,0.0343601
527,0.018977303
528,0.034308847
529,0.074600883
530,0.055037935
531,0.039311674
532,0.046619928
533,0.048227542
534,0.020367864
535,0.063069968
536,0.054470866
537,0
538,0.059261864
539,0.064174002
540,0
541,0.021912411
542,0.057958262
543,0.035358634
544,0.029191244
545,0.054981314
546,0.064053477
547,0
548,0.055445634
549,0.040996999
550,0.02767019
551,0.054579839
552,0.04483364
553,0.032822972
554,0.017696015
555,0.0941871
556,0.061817529
557,0.054000161
558,0.061656002
559,0.055915839
560,0.062788331
561,0.044888048
562,0.095259485
563,0.021952502
564,0
565,0
566,0
567,0.06155708
568,0.14186075
569,0
570,0.077457674
571,0.164229773
572,0.049366067
573,0.100643816
574,0.119091593
575,0.090038167
576,0.055882659
577,0.183689391
578,0.085742683
579,0.125597007
580,0.086129851
581,0.041752618
582,0.094396474
583,0.04532396
584,0.138084113
585,0.080293499
586,0.065073075
587,0.084518022
588,0.030507396
589,0.058925029
590,0
591,0.033075906
592,0.166337047
593,0.10228536
594,0.169493655
595,0.082603978
596,0.024378364
597,0.156868741
598,0.063929461
599,0.12602019
600,0.035137192
601,0.149657281
602,0.100461701
603,0.131631055
604,0.043899611
605,0.195670929
606,0.191350117
607,0.11171915
608,0.032053605
609,0.096448362
610,0.079349962
611,0.024581173
