Date,Value
0,530.537582
1,-36.18210428
2,698.3803849
3,745.7661967
4,472.0311802
5,-241.7261227
6,73.2177051
7,396.8644818
8,581.8541188999999
9,1617.147634
10,1027.343832
11,468.49909410000004
12,395.8999266
13,806.647037
14,868.7019424
15,888.9466625
16,1219.643286
17,824.5998241000001
18,1419.903368
19,811.0085108
20,1278.488116
21,1579.963563
22,1541.314641
23,1868.517406
24,1580.262499
25,1861.131892
26,2149.464105
27,1490.7124039999999
28,1305.171043
29,1890.307964
30,1827.062786
31,1752.5996920000002
32,1843.936517
33,1803.3055399999998
34,2399.849902
35,2613.625442
36,2591.436771
37,2061.783426
38,2769.5639300000003
39,2198.503611
40,3051.474994
41,2605.953173
42,2232.5580010000003
43,2111.987801
44,2007.829398
45,2076.7771329999996
46,1903.9200629999998
47,3020.145543
48,2913.861062
49,2511.3460149999996
50,2729.981237
51,2491.422055
52,3639.1564719999997
53,2357.404453
54,2668.981257
55,2804.441377
56,2963.705801
57,2656.7453960000003
58,1842.897563
59,2235.2402629999997
60,2891.64041
61,2747.7939109999998
62,2378.070041
63,2710.508967
64,2430.499069
65,2853.483961
66,2182.62241
67,2897.324604
68,2845.466209
69,2766.110736
70,2740.529295
71,2827.831977
72,2455.087821
73,2657.202402
74,2959.940275
75,3122.7668719999997
76,2725.6507699999997
77,2606.604255
78,2273.056112
79,2046.485641
80,2286.72111
81,3091.916525
82,2880.657919
83,2464.373706
84,2362.839031
85,2345.431016
86,2893.001722
87,2361.953641
88,2955.146793
89,2689.403991
90,2929.427896
91,2036.303855
92,2367.729885
93,1988.898484
94,2558.897599
95,2345.440091
96,2161.934229
97,2836.658133
98,2322.483729
99,2608.2712690000003
100,2500.4139059999998
101,1853.9036079999998
102,1897.203386
103,2142.0898399999996
104,1649.743177
105,2314.378752
106,1550.139018
107,2696.69519
108,1825.896293
109,2682.11773
110,1826.8509760000002
111,1586.286394
112,1971.049232
113,1957.424303
114,1259.070576
115,2342.71775
116,1459.507343
117,2032.354552
118,2086.531464
119,1934.901814
120,1824.445372
121,1945.039389
122,1432.091458
123,1534.632364
124,1407.429909
125,2486.270066
126,2453.184975
127,1959.116243
128,1361.992377
129,1858.861225
130,2471.903974
131,1681.7584420000003
132,2200.708106
133,1499.856309
134,2178.030935
135,1530.949815
136,1434.475846
137,1560.3370300000001
138,1612.448543
139,1614.757439
140,2297.435153
141,2049.437724
142,1915.4626219999998
143,1634.4627050000001
144,1689.167502
145,1816.614012
146,1704.9670420000002
147,2005.261943
148,2406.671628
149,1778.165325
150,2876.65216
151,1798.224128
152,2323.895396
153,3352.8152410000002
154,2801.094537
155,2385.6446739999997
156,2183.8160789999997
157,2810.199814
158,2618.508625
159,2521.495611
160,2848.866805
161,2576.2405289999997
162,3890.475656
163,3551.4619390000003
164,3244.782369
165,3273.826161
166,2826.882567
167,3457.6148689999995
168,3021.511634
169,2816.951114
170,4037.1832200000003
171,2971.278291
172,3288.472753
173,3223.339013
174,3154.4405420000003
175,3839.4418960000003
176,3054.024198
177,3648.712997
178,3568.1168729999995
179,3308.533562
180,3905.8519520000004
181,3829.875724
182,3834.166068
183,4534.437546
184,4424.189285
185,4244.374836
186,4413.575975
187,4125.507039
188,4410.8962
189,5004.140029
190,4626.001408
191,4768.11084
192,5585.593828
193,4561.777774
194,5299.344443999999
195,5701.920931000001
196,4626.787708
197,5129.833404
198,5035.262977
199,5063.210276
200,4930.727162287611
201,4908.633178
202,5035.982585
203,5971.2028119999995
204,5766.494904
205,5904.904683
206,6283.170384
207,5576.162373
208,6113.341378
209,5823.948482
210,5708.676006000001
211,6341.609289999999
212,6044.623195
213,5660.802525
214,6050.21205
215,6801.811771
216,6727.531168
217,5727.0633880000005
218,6402.636831
219,6756.123415000001
220,5815.274855
221,7080.629981
222,6346.389397
223,6721.881119
224,6577.492114
225,7331.0674180000005
226,6149.678721
227,6724.303201000001
228,6390.683681
229,7022.79505
230,7790.235851
231,6324.026653
232,6940.12942
233,6937.838154000001
234,7645.568978
235,6662.632172
236,7282.914634999999
237,7790.154059
238,7029.47257
239,6873.758754
240,7113.4716530000005
241,7398.865346
242,6809.604687999999
243,7880.222781
244,7250.1250150000005
245,6096.645748
246,6829.688622
247,7904.904397
248,6901.8211120000005
249,7260.575309000001
250,7324.695133
251,6672.20831
252,7512.876797
253,7487.197940999999
254,8070.360211
255,7733.234052
256,7349.375223999999
257,7280.387703
258,7552.190515
259,6947.771116
260,7339.200903
261,7430.592637000001
262,7500.858635
263,6815.279356
264,7845.516017
265,7528.639308
266,8239.469785
267,6462.336104
268,6968.973719
269,6502.400541
270,7004.742456
271,7280.839831
272,7821.423695
273,6942.470670000001
274,6620.60779
275,6958.412351999999
276,7310.639432999999
277,7114.010434000001
278,7548.812881999999
279,6878.983006
280,6316.315308
281,7336.955062000001
282,6486.989772999999
283,7158.550303
284,7094.750147
285,7014.633534999999
286,7535.403248999999
287,6739.150151999999
288,6272.616540999999
289,6803.009806
290,6662.685684
291,6988.774418999999
292,7368.319119
293,5966.753855
294,6585.595905
295,6679.505593
296,6852.148425
297,6333.26665
298,6750.884922
299,6729.433645
300,6554.436775
301,6493.146477
302,7115.636803
303,6782.969279999999
304,7283.369185
305,6377.984917
306,5974.78266
307,6304.137922999999
308,6491.86603
309,6348.277729
310,6270.890933
311,5796.869836999999
312,6104.098086
313,5979.890187
314,6540.0233880000005
315,6552.829906
316,7031.435004999999
317,6282.690686
318,6797.2661180000005
319,6228.287145
320,5817.898882
321,6605.931877
322,6231.096583
323,6113.97264
324,6155.8834640000005
325,6908.341498999999
326,7115.64389
327,6904.206845000001
328,6407.390418
329,6009.944079999999
330,6644.108741
331,7022.611459000001
332,6934.7281920000005
333,6749.404134
334,6738.283528
335,6338.314803
336,6883.536647
337,6758.44177
338,6795.343701000001
339,6720.634257
340,6372.2950439999995
341,6635.499403
342,7218.39032
343,6966.279952
344,6997.460918000001
345,6959.219778
346,7639.322606000001
347,7130.237018000001
348,7269.253167
349,7277.002309
350,6880.059333
351,7290.097928
352,7884.4973230000005
353,7605.065118
354,6893.201934000001
355,7561.747952
356,7811.645826000001
357,7614.5585
358,8017.0114650000005
359,7693.462638
360,7401.663352
361,8177.207803
362,8052.387389
363,8228.279177
364,8491.761186
365,8218.285515000001
366,7551.135292
367,8319.319443
368,7680.991364
369,8192.046627
370,8855.352256
371,7851.363617
372,8652.834288
373,8435.366863
374,8628.244455
375,9210.351383
376,9071.861175
377,9478.353993
378,8575.313186
379,8751.58981
380,8868.050568
381,9189.34307
382,8910.069507
383,9053.370401
384,9061.517587999999
385,9764.595809
386,9812.014726000001
387,10028.80192
388,10797.59057
389,9726.588463
390,10141.66165
391,11244.383759999999
392,10226.36687
393,10040.29117
394,9743.758391
395,9979.561714
396,9585.861174
397,9695.993886
398,10226.76532
399,10578.9677
400,10527.99137
401,10415.26893
402,9901.035014000001
403,10952.714109999999
404,10929.45245
405,11449.05885
406,10110.9581
407,10793.5907
408,11662.58836
409,11058.2481
410,11616.23401
411,11339.69056
412,11211.110859999999
413,11568.57414
414,10524.05939
415,11152.715409999999
416,11573.5154
417,11908.15223
418,11716.53929
419,11523.56576
420,11938.78602
421,11521.015309999999
422,11104.75339
423,11568.895859999999
424,11542.82998
425,11784.79982
426,11510.0998
427,11949.508090000001
428,12537.59433
429,11012.3229
430,11987.2354
431,11481.90539
432,11536.61516
433,11076.27187
434,11714.74464
435,11965.55593
436,11270.23532
437,12629.607179999999
438,11555.8758
439,10953.44825
440,11826.87215
441,12819.66963
442,12519.2901
443,12392.65687
444,12196.684879999999
445,12063.95876
446,11700.574279999999
447,11267.69302
448,10975.79147
449,11388.23225
450,11138.531340000001
451,11448.68693
452,12127.31278
453,11469.73563
454,11195.88221
455,11410.27407
456,11097.581559999999
457,12094.39694
458,11154.5708
459,11682.344290000001
460,11956.20322
461,12188.097
462,12447.52827
463,10963.39056
464,12020.58962
465,11406.759590000001
466,11537.13549
467,12169.16908
468,11324.110120000001
469,11818.49683
470,11486.7871
471,11305.78939
472,12045.8285
473,11367.82083
474,11350.316859999999
475,11692.4109
476,11757.82101
477,10998.31464
478,11806.375090000001
479,11069.57532
480,10947.40954
481,10345.889809999999
482,11202.07843
483,11366.85345
484,10935.82337
485,11697.87729
486,11429.24243
487,11201.9931
488,11868.82077
489,10524.132440000001
490,11224.54497
491,11433.29383
492,10680.00502
493,10961.96396
494,11029.28433
495,10860.89191
496,11055.91953
497,10955.59665
498,10674.98493
499,11305.49257
500,10761.85141
501,10735.93447
502,11175.39412
503,11658.67771
504,10270.37282
505,11055.06257
506,11135.34294
507,10989.409940000001
508,12007.40735
509,11489.27896
510,10776.66163
511,10747.5631
512,11373.44677
513,11421.05764
514,11317.26218
515,10799.48437
516,11272.78625
517,11041.98243
518,11832.29877
519,10766.882790000001
520,11143.5436
521,10741.70185
522,10782.70478
523,11203.60909
524,11135.27761
525,11057.28251
526,11908.7586
527,4797.353353417648
528,11353.92276
529,11880.66603
530,10992.934140000001
531,11323.94474
532,10896.97942
533,12076.74084
534,11145.85505
535,12172.42425
536,11227.06792
537,11631.32376
538,10562.3351
539,11663.669679999999
540,11817.292290000001
541,11091.83593
542,11797.25217
543,11826.174359999999
544,11281.215259999999
545,12434.10994
546,11643.44369
547,12099.1188
548,12471.38564
549,12093.63378
550,12663.0354
551,12477.421129999999
552,13084.56448
553,12284.96521
554,12149.03653
555,12822.866829999999
556,12666.14026
557,12691.83166
558,13076.00329
559,13138.509090000001
560,13019.3506
561,13334.62384
562,13451.32619
563,13552.182690000001
564,13674.65806
565,13876.01289
566,13372.443940000001
567,13320.943220000001
568,13075.68914
569,13543.02451
570,13337.19783
571,13944.31789
572,13770.161230000002
573,13696.759769999999
574,13598.695
575,14084.923719999999
576,13890.85911
577,13694.98399
578,13703.512869999999
579,14779.2796
580,14134.343840000001
581,14168.045269999999
582,14423.894240000001
583,14376.84557
584,14495.44156
585,14613.3968
586,14561.47195
587,14428.367409999999
588,15216.56659
589,14948.402740000001
590,14474.231609999999
591,15436.65838
592,14474.94794
593,15069.88301
594,15172.61678
595,14967.658769999998
596,15514.200159999999
597,14848.894080000002
598,16114.308530000002
599,15703.676959999999
600,16288.00098
601,15913.39591
602,15025.660780000002
603,16008.22476
604,15973.164380000002
605,16248.03104
606,16309.421769999999
607,16102.575380000002
608,16211.04532
609,15762.52949
610,16666.59195
611,15358.50786
612,15344.77
613,15612.432869999999
614,16525.17708
615,15744.64397
616,16061.73803
617,16274.32592
618,16070.948330000001
619,15451.298669999998
620,16776.237569999998
621,16296.44775
622,16557.64328
623,16363.07891
624,16163.13936
625,16429.89291
626,16727.5646
627,15806.6272
628,15955.42737
629,16948.6482
630,16069.403209999999
631,16443.23915
632,15867.415309999998
633,16717.609819999998
634,16680.34936
635,16332.714930000002
636,17062.04641
637,4245.437087184696
638,16230.549530000002
639,16313.59884
640,16866.38192
641,16601.54737
642,16751.02945
643,16988.06207
644,16487.5533
645,16638.8151
646,16108.964919999999
647,16539.021819999998
648,16214.60911
649,16835.254869999997
650,16288.640669999999
651,16303.19962
652,16272.36855
653,15439.94031
654,15839.05371
655,17005.470080000003
656,16481.53512
657,16193.8947
658,16093.749719999998
659,16071.193009999999
660,16290.83019
661,43520.56453
662,43520.56453
663,15992.372290000001
664,15523.14726
665,15832.53027
666,16186.227640000001
667,15379.65821
668,16346.406469999998
669,16388.01925
670,15889.318430000001
671,15979.38199
672,16388.31965
673,15594.9642
674,15432.44882
675,15325.78794
676,15376.84101
677,15463.21773
678,15878.802769999998
679,15333.10139
680,15583.8743
681,15738.98836
682,15144.198519999998
683,16214.705769999999
684,16155.620669999998
685,14893.8036
686,15410.826819999998
687,15443.5837
688,15650.350540000001
689,15102.52698
690,15413.46283
691,15870.8902
692,15948.002730000002
693,15637.35535
694,15676.57314
695,15279.284740000001
696,15359.702459999999
697,16003.19715
698,15564.65591
699,15267.4913
700,16200.500409999999
701,15315.973880000001
702,16010.39283
703,15798.580269999999
704,15727.3029
705,15461.760430000002
706,15954.45873
707,14954.77765
708,15232.41166
709,15548.16114
710,15727.294259999999
711,15725.88123
712,15591.46891
713,15612.490569999998
714,15943.185769999998
715,15515.63206
716,14930.933480000002
717,15840.29555
718,16215.794930000002
719,16295.34995
720,15819.3355
721,15947.38774
722,16615.13806
723,15789.2897
724,16034.82146
725,16323.29815
726,4381.929227885438
727,15912.827009999999
728,16029.71594
729,16488.825
730,16018.22139
731,16539.397119999998
732,15925.797880000002
733,15647.73623
734,16757.637909999998
735,16509.16958
736,16442.52497
737,16463.36833
738,17127.26092
739,16351.9384
740,17230.965940000002
741,16489.31281
742,16911.527430000002
743,16942.47266
744,17321.28172
745,16442.35294
746,17116.179669999998
747,17228.4691
748,17573.40048
749,17866.23069
750,17089.34335
751,17681.85431
752,17798.44283
753,18162.10683
754,17720.8881
755,18285.73116
756,17930.28002
757,17847.12576
758,18241.043840000002
759,18219.55284
760,18330.6111
761,18649.8688
762,18202.820219999998
763,18292.83534
764,18376.76613
765,18958.79549
766,19380.903130000002
767,19055.45755
768,19154.693219999997
769,19516.85451
770,18647.159669999997
771,18355.22581
772,18567.48405
773,19182.1541
774,19156.31482
775,18124.05368
776,19753.95135
777,19255.318069999998
778,19384.73776
779,19633.70965
780,19007.95666
781,19311.12055
782,20069.62374
783,20505.66337
784,20048.82139
785,20126.64335
786,19201.98585
787,20364.37117
788,20446.7979
789,19907.10293
790,20176.46859
791,20521.86388
792,21063.80415
793,19803.40487
794,20707.7444
795,20892.28928
796,20750.64226
797,20543.891359999998
798,20406.21895
799,20572.65928
800,20892.84601
801,20148.78492
802,20125.959880000002
803,20364.359809999998
804,20110.63208
805,20042.75809
806,21294.20503
807,20399.77232
808,20592.15249
809,20363.77541
810,21047.23315
811,21074.60278
812,21359.09751
813,20715.53256
814,21415.15096
815,20987.58326
816,20425.12757
817,21420.15174
818,21575.99754
819,21299.96241
820,20813.407919999998
821,20453.14235
822,21012.28155
823,20461.13948
824,20275.4943
825,21286.01723
826,20883.26196
827,20841.388919999998
828,20740.284519999997
829,21521.48774
830,20352.82951
831,20803.4589
832,21200.904430000002
833,21081.346530000003
834,20708.08784
835,20919.02296
836,20854.62884
837,21593.83799
838,20946.14414
839,20627.674730000002
840,21350.50766
841,20348.11742
842,21057.01208
843,21317.038940000002
844,20337.594530000002
845,20916.02825
846,21147.74496
847,21194.46261
848,21336.95428
849,21474.04656
850,20763.89178
851,20322.30388
852,20336.675330000002
853,20896.86407
854,19965.18172
855,20774.20796
856,20088.13309
857,20157.89105
858,20643.692890000002
859,20247.94302
860,20130.127940000002
861,20174.327869999997
862,20986.88305
863,19847.62936
864,20420.32141
865,20168.94349
866,21523.7229
867,20253.20199
868,21027.05747
869,20625.40378
870,19633.11904
871,20450.87114
872,20507.003969999998
873,20222.44112
874,19414.83382
875,21084.00655
876,20095.3628
877,19596.72113
878,20648.1816
879,20038.50664
880,20227.1153
881,19808.54084
882,19395.96396
883,20041.40378
884,20405.39913
885,20094.34024
886,20110.40127
887,20187.89177
888,20259.45228
889,19996.86815
890,19983.66945
891,19815.98124
892,19562.33398
893,19546.08919
894,19818.09548
895,19846.338819999997
896,19999.44256
897,46884.24125
898,46884.24125
899,20802.509140000002
900,20369.0081
901,20344.335219999997
902,20251.05771
903,19915.71469
904,20070.71238
905,20185.18091
906,20396.63724
907,20376.42049
908,21145.19825
909,20316.42715
910,20186.061690000002
911,19864.140330000002
912,20156.488240000002
913,21636.87765
914,20757.02754
915,21040.77029
916,20802.05575
917,20833.84434
918,20741.12758
919,21077.49916
920,21481.11793
921,21312.53506
922,20912.49009
923,21095.79934
924,20524.99438
925,21616.79956
926,21942.85245
927,20665.97633
928,21322.13429
929,21034.9693
930,20967.28946
931,21936.57954
932,22037.33436
933,22445.847019999997
934,21895.61669
935,21028.148390000002
936,22020.01417
937,21611.121580000003
938,21875.732480000002
939,22119.39619
940,22117.98131
941,22476.15427
942,21963.312719999998
943,22023.31126
944,22437.9292
945,22785.7605
946,22346.384619999997
947,22305.528469999997
948,22239.00797
949,22413.41924
950,22671.3137
951,22388.0817
952,4289.757592501688
953,23203.28311
954,22171.89529
955,23005.08865
956,22557.68555
957,23694.719269999998
958,23071.74632
959,23798.63151
960,23246.80054
961,23398.33795
962,23142.4608
963,22383.298769999998
964,24346.44461
965,23186.84533
966,24847.10324
967,24014.08106
968,23721.02117
969,24291.54875
970,24427.106969999997
971,24044.37915
972,24251.21151
973,24995.64451
974,23751.75609
975,24353.47538
976,24748.37515
977,23918.5433
978,23822.304659999998
979,25136.49545
980,24345.629869999997
981,24280.32284
982,24731.41851
983,24571.90842
984,24617.04752
985,24317.37934
986,24566.87389
987,25313.68346
988,25215.46306
989,24799.365990000002
990,26062.24969
991,25724.50096
992,24869.86214
993,25161.02675
994,23934.96542
995,25647.54365
996,25517.53104
997,25121.602919999998
998,25269.79938
999,25407.06955
1000,25803.791830000002
1001,25028.61543
1002,25865.402830000003
1003,25759.46361
1004,25191.68107
1005,25374.318059999998
1006,26241.77848
1007,25453.28094
1008,24969.99372
1009,24946.2776
1010,25517.34536
1011,25647.94834
1012,25657.79993
1013,25455.31615
1014,24771.80511
1015,25384.775980000002
1016,25936.59534
1017,24633.37777
1018,25807.2024
1019,24966.36948
1020,25464.12919
1021,24982.885
1022,25867.265219999997
1023,25291.93431
1024,25689.17335
1025,4943.202028379038
1026,25188.408330000002
1027,25023.1086
1028,24879.57959
1029,25007.79603
1030,25314.56831
1031,25997.128419999997
1032,25653.89806
1033,25152.578830000002
1034,25487.221869999998
1035,24971.53455
1036,25107.28643
1037,25397.87119
1038,26391.01642
1039,25386.34122
1040,25313.722690000002
1041,24329.03736
1042,25702.381380000003
1043,25709.67498
1044,24536.167419999998
1045,25163.86401
1046,24806.90698
1047,25167.96274
1048,4822.618786725956
1049,24897.03425
1050,25486.7711
1051,25140.703869999998
1052,25065.57099
1053,25164.82763
1054,24258.76804
1055,24495.25805
1056,25493.20449
1057,25000.95196
1058,25067.55829
1059,24320.91075
1060,25736.40635
1061,24630.35035
1062,25023.94871
1063,24706.507569999998
1064,25165.02694
1065,24413.66469
1066,25158.42731
1067,25151.96855
1068,24419.36275
1069,24059.24259
1070,24873.54573
1071,23760.84509
1072,24986.01814
1073,24987.74567
1074,24994.02085
1075,24534.71573
1076,25398.5171
1077,24604.24471
1078,24271.80168
1079,24504.38966
1080,24154.05487
1081,24149.88109
1082,24747.47193
1083,24688.61945
1084,24459.74008
1085,24595.36236
1086,24629.495030000002
1087,24579.13687
1088,25423.08625
1089,24488.93895
1090,25017.8624
1091,24621.1945
1092,24349.59058
1093,24417.8673
1094,24878.15304
1095,24608.23507
1096,24924.7997
1097,25023.35627
1098,25208.538090000002
1099,24531.15564
1100,25518.806969999998
1101,24235.624069999998
1102,24265.18459
1103,25526.60256
1104,25604.94511
1105,24680.57247
1106,25382.86315
1107,24690.06029
1108,25904.671159999998
1109,25334.15825
1110,25295.46795
1111,25262.20391
1112,24947.32246
1113,25834.33171
1114,25545.310559999998
1115,25794.68475
1116,25323.523569999998
1117,25531.04043
1118,25853.40913
1119,25111.12903
1120,25489.63218
1121,25677.71864
1122,26214.78234
1123,25667.053330000002
1124,25671.556969999998
1125,26337.55992
1126,25928.2365
1127,26702.932569999997
1128,25682.51472
1129,26275.05691
1130,26170.69676
1131,26351.14488
1132,26915.50387
1133,26978.1068
1134,26456.60553
1135,26080.84239
1136,26593.70897
1137,27507.0834
1138,27033.804360000002
1139,26758.30306
1140,27185.71381
1141,27582.558289999997
1142,28064.0858
1143,27610.70845
1144,27067.04212
1145,28447.78885
1146,27640.39596
1147,28245.1454
1148,28267.36501
1149,26997.91882
1150,28542.583110000003
1151,27909.636469999998
1152,27686.409989999996
1153,28120.63606
1154,28191.060569999998
1155,28235.96263
1156,28232.963010000003
1157,28960.8776
1158,28837.38167
1159,28623.331000000002
1160,28318.65515
1161,29113.9874
1162,28953.763410000003
1163,28570.71985
1164,28601.761769999997
1165,28760.24201
1166,28854.20286
1167,29129.26088
1168,29385.69773
1169,29173.88112
1170,28463.93903
